state,zipcode,n1,numdep,agi,numfarm,taxamt,contrib
RI,2917,6250,2740,507231000,0,60797000,3117000
RI,2919,15530,6950,999858000,0,104984000,4598000
RI,2920,18430,8750,1130189000,0,116136000,6203000
RI,2921,6340,3310,670083000,0,91607000,5121000
NH,3031,5880,3450,810014000,0,127721000,7281000
NH,3032,2950,1680,314826000,0,41828000,1897000
NH,3033,2600,1900,278332000,0,36738000,1910000
NH,3034,2200,930,192785000,0,24233000,1057000
NH,3036,2740,1530,257100000,0,31179000,1444000
NH,3037,2450,1180,210619000,0,24448000,1266000
NH,3038,18120,8780,1266191000,0,138040000,5478000
NH,3042,3840,1640,269439000,0,27743000,738000
NH,3043,810,360,66947000,0,7488000,237000
NH,3044,2420,1070,183806000,0,19158000,701000
NH,3045,7080,3470,543562000,0,58993000,2025000
NH,3046,1510,820,148081000,0,18366000,1109000
NH,3047,830,380,57716000,0,6351000,93000
NH,3048,1710,750,109492000,0,10811000,365000
NH,3049,4220,2510,713430000,0,125133000,8814000
NH,3051,13750,6290,1061296000,0,119251000,4993000
NH,3052,4500,2290,400542000,0,49112000,1836000
NH,3053,13330,7240,1179543000,0,143511000,6682000
NH,3054,14180,6940,1232773000,0,148749000,6208000
NH,3055,8560,4030,566338000,0,57531000,2501000
NH,3057,1290,760,148738000,0,22013000,1208000
NH,3060,15370,7340,798716000,0,75603000,2338000
NH,3062,15280,6880,1451083000,0,193153000,8833000
NH,3063,8960,3600,707388000,0,85541000,3799000
NH,3064,8000,3550,579680000,0,69556000,3361000
NH,3070,2990,1860,294546000,0,38659000,1096000
NH,3071,2510,1510,180947000,20,18512000,898000
NH,3076,7410,3870,688830000,0,85854000,3421000
NH,3077,5660,2450,367924000,0,35414000,1262000
NH,3079,16330,7050,1418127000,0,184196000,8837000
NH,3082,800,320,65036000,0,7512000,375000
NH,3084,670,260,55052000,0,6303000,365000
NH,3086,2150,920,167436000,20,18674000,915000
NH,3087,7430,5180,1337852000,0,242162000,9451000
NH,3101,1810,490,145936000,0,18861000,997000
NH,3102,16570,6650,868628000,0,79418000,2417000
NH,3103,18800,9630,898800000,0,75405000,2200000
NH,3104,17320,6760,1232676000,0,151256000,7437000
NH,3106,7560,3540,602388000,0,70622000,3151000
NH,3109,5750,2400,384694000,0,38794000,1054000
NH,3110,11190,7520,1746062000,0,297848000,17116000
NH,3216,1100,530,74665000,0,7307000,296000
NH,3217,1150,430,67940000,0,6976000,118000
NH,3218,620,270,37719000,0,3583000,0
NH,3220,3680,1720,212815000,0,19197000,564000
NH,3221,1150,490,74521000,0,6974000,198000
NH,3222,2820,1150,178062000,0,17778000,979000
NH,3223,2240,860,145217000,0,14550000,658000
NH,3224,1300,520,114935000,20,14593000,914000
NH,3225,1870,930,116825000,0,10296000,544000
NH,3226,1100,280,157890000,0,26480000,1517000
NH,3227,530,180,54359000,0,7279000,435000
NH,3229,3020,1670,340844000,0,50123000,3281000
NH,3230,630,280,34560000,0,2887000,0
NH,3233,210,50,39169000,0,5174000,0
NH,3234,2510,1100,171773000,0,17463000,671000
NH,3235,4290,1910,205222000,0,15947000,374000
NH,3237,1300,640,93346000,0,9577000,516000
NH,3240,640,280,33405000,0,2613000,0
NH,3241,450,120,37554000,0,4562000,394000
NH,3242,2100,990,160238000,0,17648000,682000
NH,3243,500,200,27558000,0,2182000,0
NH,3244,4020,1780,232061000,0,20748000,650000
NH,3245,1000,380,95862000,0,12797000,1651000
NH,3246,8110,3260,553548000,0,66478000,3386000
NH,3249,3860,1600,359083000,0,48370000,2306000
NH,3251,940,270,74975000,0,10252000,226000
NH,3253,3560,1320,320795000,0,43248000,3742000
NH,3254,2160,800,300497000,0,49898000,2964000
NH,3255,1060,440,138471000,0,21762000,1326000
NH,3256,1190,550,82586000,0,8291000,197000
NH,3257,2320,820,328411000,0,49703000,8244000
NH,3258,1380,620,105153000,0,12079000,512000
NH,3259,170,60,13733000,0,1836000,0
NH,3261,2390,1170,159693000,0,15389000,635000
NH,3262,690,230,36658000,0,3509000,0
NH,3263,1990,970,108234000,0,9335000,253000
NH,3264,2430,1000,144041000,0,14184000,582000
NH,3266,1100,400,56222000,0,4738000,180000
NH,3268,670,300,41533000,0,3635000,0
NH,3269,1510,660,115276000,0,12615000,460000
NH,3275,6090,2700,363984000,0,32944000,827000
NH,3276,4390,1930,233461000,0,19725000,483000
NH,3278,1550,690,117857000,20,12721000,863000
NH,3279,360,170,14967000,0,1030000,0
NH,3280,600,210,39007000,0,3931000,78000
NH,3281,4670,2490,327997000,20,31860000,849000
NH,3282,460,170,26036000,0,2315000,0
NH,3284,410,210,29982000,0,3230000,0
NH,3285,850,400,52926000,0,4977000,187000
NH,3287,670,290,59236000,0,7535000,209000
NH,3290,2540,1330,259930000,0,35725000,1286000
NH,3301,16410,6850,1165757000,0,136705000,10849000
NH,3303,8060,3540,475789000,20,43434000,1604000
NH,3304,4020,2550,468145000,0,67171000,2994000
NH,3307,3010,1330,205088000,30,20056000,1468000
NH,3431,11620,4590,844621000,20,100939000,11110000
NH,3440,1380,620,86792000,0,8803000,59000
NH,3441,200,100,8860000,0,590000,0
NH,3442,730,310,38058000,0,2964000,0
NH,3443,400,180,32695000,0,3751000,125000
NH,3444,750,320,78306000,0,10698000,893000
NH,3445,370,140,24515000,0,2345000,0
NH,3446,3050,1380,185493000,0,16794000,587000
NH,3447,1220,510,78568000,0,7820000,138000
NH,3448,400,140,23485000,0,2056000,0
NH,3449,950,350,92441000,0,11489000,1243000
NH,3450,500,180,41006000,0,4627000,477000
NH,3451,2010,900,98684000,0,7453000,48000
NH,3452,2840,1260,182915000,0,18827000,1271000
NH,3455,1100,460,72048000,0,6413000,805000
NH,3456,410,180,21838000,0,1724000,0
NH,3457,370,160,29697000,0,3349000,95000
NH,3458,3590,1480,328887000,0,38240000,5148000
NH,3461,2680,1530,211791000,0,25180000,1138000
NH,3462,870,380,87036000,0,11821000,935000
NH,3464,550,210,38544000,0,3848000,0
NH,3465,1090,550,52149000,0,3838000,128000
NH,3466,680,290,62086000,0,8231000,218000
NH,3467,840,330,68940000,0,8078000,176000
NH,3470,2340,1090,119937000,20,10012000,299000
NH,3561,3260,1270,177878000,0,16639000,933000
NH,3570,3910,1710,163975000,0,11760000,89000
NH,3574,1380,490,81203000,0,7509000,577000
NH,3576,1430,520,78478000,30,7535000,142000
NH,3579,190,40,10881000,0,1074000,0
NH,3580,780,250,86890000,0,12317000,998000
NH,3581,1610,610,93144000,0,9313000,87000
NH,3582,1100,520,47205000,0,3164000,0
NH,3583,560,210,33781000,0,3302000,0
NH,3584,1760,780,109493000,0,11415000,588000
NH,3585,1300,610,73425000,0,7177000,130000
NH,3586,280,90,28013000,0,3552000,158000
NH,3588,850,330,43747000,0,3506000,0
NH,3590,400,170,15200000,0,1011000,0
NH,3592,490,130,41752000,0,2453000,0
NH,3593,170,40,14895000,0,1679000,0
NH,3598,1760,690,80903000,0,6014000,217000
NH,3601,210,110,12163000,0,1069000,0
NH,3602,1370,540,94944000,30,10440000,419000
NH,3603,2540,1130,130222000,0,9988000,433000
NH,3605,500,230,29486000,0,2831000,0
NH,3607,150,40,7932000,0,635000,0
NH,3608,1440,560,133277000,0,17108000,1820000
NH,3609,390,170,20832000,0,1689000,0
NH,3740,540,240,29557000,20,2734000,0
NH,3741,2120,840,133299000,20,12888000,404000
NH,3743,6620,2980,317179000,0,24928000,630000
NH,3745,660,230,51732000,0,5741000,371000
NH,3748,2510,820,184091000,0,20750000,969000
NH,3750,510,310,219730000,0,26922000,7954000
NH,3752,420,160,19967000,0,1546000,0
NH,3753,1890,850,209689000,0,28050000,1659000
NH,3755,3510,1700,937587000,0,169926000,52066000
NH,3765,270,110,14655000,0,1358000,0
NH,3766,5510,1810,422842000,0,51192000,3627000
NH,3768,840,470,186518000,0,34267000,6219000
NH,3770,350,190,48669000,0,7216000,466000
NH,3771,440,200,26579000,0,2439000,0
NH,3773,3830,1630,203774000,20,18284000,713000
NH,3774,910,340,49548000,0,4064000,0
NH,3777,630,240,53224000,0,6677000,289000
NH,3779,370,150,22165000,0,1785000,0
NH,3780,200,80,12148000,0,998000,0
NH,3781,870,400,82390000,0,10271000,636000
NH,3782,1570,620,211716000,0,37153000,5610000
NH,3784,2180,730,190954000,0,20140000,2071000
NH,3785,1100,520,47915000,0,3458000,0
NH,3801,12800,4240,1717074000,0,307375000,14281000
NH,3809,2050,880,148201000,0,16852000,689000
NH,3810,960,350,89143000,0,11846000,416000
NH,3811,4030,1630,400018000,0,53526000,2574000
NH,3812,320,70,15327000,0,1256000,0
NH,3813,1740,680,105040000,0,11010000,426000
NH,3814,1140,530,56321000,0,4651000,128000
NH,3816,620,250,46090000,0,5743000,93000
NH,3817,330,100,21231000,0,2326000,0
NH,3818,2090,820,114444000,0,10485000,492000
NH,3819,2270,1110,175117000,0,19578000,803000
NH,3820,17010,6740,1277708000,0,152730000,6401000
NH,3823,950,580,130541000,0,21501000,2634000
NH,3824,3250,1610,398049000,0,58613000,3579000
NH,3825,4880,2460,375787000,0,40224000,1404000
NH,3826,1560,630,123822000,0,14216000,587000
NH,3827,1760,800,173008000,0,22652000,1023000
NH,3830,760,290,48865000,0,4857000,90000
NH,3833,11930,5730,1219176000,30,170972000,13058000
NH,3835,3440,1490,178455000,0,14419000,348000
NH,3836,780,210,56397000,0,5770000,391000
NH,3837,690,320,47574000,0,4133000,63000
NH,3838,780,190,60437000,0,7136000,209000
NH,3839,2120,1030,118580000,0,10204000,317000
NH,3840,2340,1080,284899000,0,44154000,1829000
NH,3841,3390,1680,327350000,0,42735000,1738000
NH,3842,8930,3010,880798000,0,122880000,10200000
NH,3844,1320,640,181216000,0,29228000,1459000
NH,3845,730,230,53204000,0,5850000,232000
NH,3846,500,130,59209000,0,8466000,1543000
NH,3848,3480,1350,268077000,0,31324000,1379000
NH,3849,730,280,50105000,0,5885000,88000
NH,3851,2100,860,123163000,0,11178000,367000
NH,3852,290,160,16771000,0,1357000,0
NH,3853,330,110,31113000,0,3877000,376000
NH,3855,1470,610,109574000,0,11653000,576000
NH,3856,950,530,129065000,0,20738000,688000
NH,3857,5130,1830,378652000,0,43019000,1624000
NH,3858,2480,1180,200233000,0,22471000,526000
NH,3860,2440,800,160128000,0,19254000,770000
NH,3861,2260,1220,233726000,0,31205000,867000
NH,3862,2650,1060,514347000,0,97408000,8113000
NH,3864,850,360,44818000,0,4125000,73000
NH,3865,4420,1950,320531000,0,34250000,1407000
NH,3867,11220,4770,600192000,0,52623000,1409000
NH,3868,3160,1300,172253000,0,14747000,457000
NH,3869,1410,590,105348000,0,11624000,834000
NH,3870,2880,1100,559230000,0,101865000,7890000
NH,3872,2020,840,129036000,0,12031000,312000
NH,3873,3350,1780,258966000,0,27784000,836000
NH,3874,5110,1690,373147000,0,48918000,1639000
NH,3875,460,170,33721000,0,3982000,138000
NH,3878,6320,2730,347749000,0,30459000,1100000
NH,3882,670,320,35229000,0,2825000,0
NH,3883,110,40,5369000,0,491000,0
NH,3884,2150,1110,172131000,0,18784000,949000
NH,3885,4090,2210,519616000,0,77721000,3969000
NH,3886,880,320,45081000,0,3930000,102000
NH,3887,1120,510,64057000,0,5667000,50000
NH,3890,470,190,23862000,0,2109000,0
NH,3894,3080,1160,321893000,0,45626000,3835000
ME,3901,3920,2130,231395000,0,19316000,493000
ME,3902,1310,500,122445000,0,16527000,1028000
ME,3903,3620,1510,286101000,0,31446000,1504000
ME,3904,4330,1550,309649000,0,34640000,2354000
ME,3905,1000,270,98654000,0,12064000,721000
ME,3906,2570,1180,173104000,0,17067000,568000
ME,3907,1000,150,92504000,0,12367000,701000
ME,3908,3840,2020,279788000,0,28929000,1187000
ME,3909,5230,2360,492084000,0,65279000,4164000
ME,4001,1250,590,75822000,0,6773000,135000
ME,4002,3820,1640,226216000,30,19703000,842000
ME,4003,170,30,13415000,0,1313000,0
ME,4005,11820,4650,617878000,30,55745000,2332000
ME,4008,1530,730,98300000,30,9194000,461000
ME,4009,2440,1020,128398000,0,11080000,692000
ME,4010,750,410,38129000,0,2621000,102000
ME,4011,10430,4080,763711000,20,84219000,12042000
ME,4015,1720,710,99667000,0,9573000,435000
ME,4017,210,80,15712000,0,1535000,149000
ME,4020,770,370,38954000,0,2876000,0
ME,4021,3340,2100,413530000,20,61529000,3315000
ME,4022,610,270,34558000,0,2972000,77000
ME,4024,290,130,13152000,0,879000,0
ME,4027,3010,1640,163638000,20,12586000,240000
ME,4029,970,390,51780000,0,4259000,80000
ME,4030,1090,470,61307000,0,5194000,95000
ME,4032,4230,2000,419555000,0,56561000,6301000
ME,4037,1820,850,87970000,20,6881000,232000
ME,4038,8670,4630,647156000,40,69572000,3679000
ME,4039,4220,1890,280106000,30,26975000,1009000
ME,4040,1430,540,81181000,0,7885000,327000
ME,4041,680,330,29411000,0,1947000,0
ME,4042,2370,1100,139006000,0,12271000,420000
ME,4043,6030,2560,537720000,0,67107000,5455000
ME,4046,4080,1590,340316000,0,41879000,2971000
ME,4047,960,410,43975000,0,3204000,72000
ME,4048,1460,760,77198000,0,5898000,115000
ME,4049,1830,940,95356000,0,7291000,132000
ME,4050,110,30,7681000,0,801000,0
ME,4051,510,230,29661000,0,2258000,83000
ME,4055,2090,950,115649000,0,10515000,388000
ME,4061,1700,1000,92625000,0,7221000,70000
ME,4062,9480,4510,653438000,30,67668000,3163000
ME,4064,4960,1240,275466000,0,27095000,1326000
ME,4066,340,80,27138000,0,3070000,409000
ME,4068,600,330,25472000,0,1692000,0
ME,4069,830,370,67146000,0,7191000,687000
ME,4071,2600,1100,212195000,0,25135000,956000
ME,4072,11000,4600,708032000,0,70980000,3566000
ME,4073,8390,3970,409703000,0,32979000,1320000
ME,4074,10890,5140,1087310000,0,144464000,10156000
ME,4076,1360,610,78570000,0,6173000,322000
ME,4079,2060,620,207715000,0,25772000,2807000
ME,4083,2410,1040,123590000,0,10683000,498000
ME,4084,3970,1700,248249000,0,23788000,870000
ME,4085,940,490,52969000,0,4350000,32000
ME,4086,5100,2130,358251000,0,34741000,3908000
ME,4087,1230,620,65215000,0,5115000,134000
ME,4088,680,290,35941000,0,2965000,59000
ME,4090,5850,2200,422618000,0,44184000,2234000
ME,4091,490,210,25223000,0,1953000,0
ME,4092,10190,4050,537676000,0,47569000,1872000
ME,4093,4270,1920,249043000,30,22060000,939000
ME,4095,630,320,29447000,0,2010000,0
ME,4096,4550,2680,611327000,0,95910000,11525000
ME,4097,1970,1230,207812000,0,26933000,2021000
ME,4101,9680,2190,619110000,0,76359000,10804000
ME,4102,9510,3070,699285000,0,88915000,10277000
ME,4103,16510,6300,1067820000,0,113507000,6748000
ME,4105,6290,3470,1048472000,0,184390000,16741000
ME,4106,14200,5320,912526000,0,97074000,5573000
ME,4107,4770,2600,763250000,0,127694000,10140000
ME,4108,530,170,44110000,0,5143000,551000
ME,4110,930,410,238694000,0,45081000,5242000
ME,4210,10640,5270,575050000,0,52744000,2517000
ME,4216,300,110,12961000,0,918000,0
ME,4217,1660,730,100992000,0,9008000,397000
ME,4219,660,320,32974000,0,2481000,0
ME,4220,1400,770,68974000,20,4860000,92000
ME,4221,430,210,18298000,0,1148000,0
ME,4222,2010,1030,141274000,0,13436000,528000
ME,4224,1190,670,56367000,0,3998000,0
ME,4231,130,50,5735000,0,368000,0
ME,4236,2150,1010,120858000,0,10195000,410000
ME,4237,160,60,7989000,0,701000,0
ME,4238,600,350,34151000,0,2566000,0
ME,4239,2110,1070,97990000,20,6820000,204000
ME,4240,15330,8440,708125000,20,59537000,3340000
ME,4250,2210,1120,107772000,0,7835000,223000
ME,4252,2330,1150,117698000,0,9092000,279000
ME,4253,1010,460,53006000,0,4122000,0
ME,4254,1260,770,47672000,0,2883000,0
ME,4255,350,140,17104000,0,1408000,0
ME,4256,1420,790,66538000,0,4661000,0
ME,4257,1080,590,40543000,0,2627000,0
ME,4258,1390,710,90545000,0,8580000,222000
ME,4259,1530,740,95061000,0,8868000,242000
ME,4260,2870,1500,193128000,30,19058000,813000
ME,4261,240,70,15709000,0,1794000,0
ME,4263,1050,530,55573000,0,4180000,0
ME,4265,420,220,23653000,0,2207000,0
ME,4268,2300,1080,113514000,0,9407000,801000
ME,4270,2810,1400,137046000,30,10855000,421000
ME,4274,2750,1370,167366000,0,15372000,391000
ME,4275,220,70,10108000,0,762000,0
ME,4276,2410,1150,103492000,0,7599000,91000
ME,4280,3340,1710,174034000,20,13461000,282000
ME,4281,2270,1100,96737000,0,6877000,163000
ME,4282,2710,1470,167015000,0,15070000,556000
ME,4284,590,260,38968000,0,3848000,0
ME,4285,190,50,10003000,0,799000,0
ME,4287,1490,760,85821000,20,7180000,333000
ME,4289,820,480,34470000,0,2183000,0
ME,4290,680,330,34304000,0,2616000,0
ME,4292,410,250,17478000,20,1109000,0
ME,4294,1590,860,82171000,20,6855000,151000
ME,4330,12350,5200,631901000,40,53833000,2361000
ME,4342,840,340,47282000,0,3990000,147000
ME,4344,1440,740,75569000,0,6018000,212000
ME,4345,5780,2750,307232000,30,25092000,1122000
ME,4346,840,360,37126000,0,2503000,0
ME,4347,1440,460,94841000,0,10069000,742000
ME,4348,1440,720,76305000,40,5511000,290000
ME,4349,650,300,39852000,0,3450000,102000
ME,4350,1700,780,95483000,20,7312000,219000
ME,4351,1380,610,119557000,0,15577000,1203000
ME,4352,810,380,49140000,0,4388000,138000
ME,4353,1120,520,55623000,30,4191000,137000
ME,4354,740,390,45743000,20,3769000,0
ME,4355,1270,660,85440000,0,8317000,478000
ME,4357,1690,790,93184000,0,7266000,172000
ME,4358,1950,990,111182000,0,9341000,268000
ME,4360,270,130,13946000,0,967000,0
ME,4363,1310,690,64862000,0,4856000,75000
ME,4364,2880,1420,189620000,0,20230000,1204000
ME,4401,20390,9170,1167047000,40,116810000,7262000
ME,4406,310,130,13565000,0,934000,0
ME,4410,510,300,21724000,0,1380000,0
ME,4411,770,350,37288000,0,2742000,0
ME,4412,4850,2190,301293000,0,33180000,1403000
ME,4414,530,270,21698000,0,1460000,0
ME,4416,2660,1200,121067000,0,8425000,203000
ME,4417,160,80,6016000,0,401000,0
ME,4418,680,390,27249000,0,1580000,0
ME,4419,1380,720,73093000,0,5610000,116000
ME,4421,340,130,28694000,0,3259000,370000
ME,4422,510,300,21746000,0,1388000,0
ME,4424,330,170,12434000,0,786000,0
ME,4426,2040,1070,105664000,0,9408000,308000
ME,4427,1320,780,64725000,20,4702000,320000
ME,4428,1440,700,75220000,0,5873000,161000
ME,4429,2520,1120,185787000,0,20293000,1618000
ME,4430,650,290,25532000,0,1780000,0
ME,4434,540,340,24441000,0,1547000,0
ME,4435,410,180,18980000,0,1361000,0
ME,4438,540,260,22117000,0,1325000,0
ME,4441,690,240,40350000,0,3575000,201000
ME,4443,990,500,45377000,0,3166000,0
ME,4444,4570,2510,375765000,30,45571000,3114000
ME,4448,560,280,22982000,0,1417000,0
ME,4449,660,300,30675000,0,2138000,0
ME,4450,620,350,28407000,0,1834000,0
ME,4453,310,160,10988000,0,634000,0
ME,4455,370,200,16700000,0,1097000,0
ME,4456,1370,760,73652000,0,5735000,0
ME,4457,2460,1300,122244000,0,8831000,349000
ME,4459,270,140,9510000,0,533000,0
ME,4460,560,270,21404000,0,1383000,0
ME,4461,1450,640,68336000,0,4872000,113000
ME,4462,1910,730,82986000,0,6331000,0
ME,4463,1130,560,45922000,0,3004000,0
ME,4464,270,130,11760000,0,852000,0
ME,4468,4060,1790,185522000,0,14531000,763000
ME,4471,190,110,7205000,0,376000,0
ME,4472,990,410,51266000,0,4427000,85000
ME,4473,2770,1030,171589000,0,18000000,1751000
ME,4474,1890,890,114636000,0,10097000,489000
ME,4475,140,70,6151000,0,390000,0
ME,4476,570,190,28658000,0,2334000,98000
ME,4478,150,30,7963000,0,713000,0
ME,4479,550,260,23757000,0,1607000,0
ME,4481,250,140,12258000,0,778000,0
ME,4487,290,120,11133000,0,748000,0
ME,4488,560,260,27003000,0,2184000,0
ME,4493,840,410,38284000,0,2734000,0
ME,4495,140,80,6297000,0,478000,0
ME,4496,1820,930,104052000,0,9299000,349000
ME,4497,110,40,4246000,0,228000,0
ME,4530,5800,2260,337254000,0,31578000,2529000
ME,4535,390,180,25088000,0,2421000,0
ME,4537,1120,400,70367000,0,7293000,734000
ME,4538,1030,250,57647000,0,5578000,372000
ME,4539,580,260,35332000,0,3031000,167000
